BaitID	Domain	Level	Target	RegionOffset	BaitOffset	Tm	Gene	GeneOffset	Method	Source
ES118-004-1	Eukarya	Species	Pneumocystis_jirovecii	0	102	NA	NA	NA	Mito-Construct	Reg_0318
ES118-005-1	Eukarya	Species	Pneumocystis_jirovecii	0	188	NA	NA	NA	Mito-Construct	Reg_0213
ES118-003-2	Eukarya	Species	Pneumocystis_jirovecii	0	226	NA	NA	NA	Mito-Construct	Reg_0367
ES118-006-1	Eukarya	Species	Pneumocystis_jirovecii	0	82	NA	NA	NA	Mito-Construct	Reg_0308
ES118-006-2	Eukarya	Species	Pneumocystis_jirovecii	0	47	NA	NA	NA	Mito-Construct	Reg_0308
ES118-007-1	Eukarya	Species	Pneumocystis_jirovecii	0	198	NA	NA	NA	Mito-Construct	Reg_0317
ES118-008-1	Eukarya	Species	Pneumocystis_jirovecii	0	110	NA	NA	NA	Mito-Construct	Reg_0210
ES118-009-1	Eukarya	Species	Pneumocystis_jirovecii	0	17	NA	NA	NA	Mito-Construct	Reg_0397
ES118-003-3	Eukarya	Species	Pneumocystis_jirovecii	0	21	NA	NA	NA	Mito-Construct	Reg_0367
ES118-008-2	Eukarya	Species	Pneumocystis_jirovecii	0	215	NA	NA	NA	Mito-Construct	Reg_0210
ES118-009-2	Eukarya	Species	Pneumocystis_jirovecii	0	48	NA	NA	NA	Mito-Construct	Reg_0397
ES118-010-1	Eukarya	Species	Pneumocystis_jirovecii	0	231	NA	NA	NA	Mito-Construct	Reg_0377
ES118-008-3	Eukarya	Species	Pneumocystis_jirovecii	0	9	NA	NA	NA	Mito-Construct	Reg_0210
ES118-008-4	Eukarya	Species	Pneumocystis_jirovecii	0	64	NA	NA	NA	Mito-Construct	Reg_0210
ES118-006-3	Eukarya	Species	Pneumocystis_jirovecii	0	40	NA	NA	NA	Mito-Construct	Reg_0308
ES118-008-5	Eukarya	Species	Pneumocystis_jirovecii	0	38	NA	NA	NA	Mito-Construct	Reg_0210
ES118-005-2	Eukarya	Species	Pneumocystis_jirovecii	0	161	NA	NA	NA	Mito-Construct	Reg_0213
ES118-003-4	Eukarya	Species	Pneumocystis_jirovecii	0	28	NA	NA	NA	Mito-Construct	Reg_0367
ES118-011-1	Eukarya	Species	Pneumocystis_jirovecii	0	61	NA	NA	NA	Mito-Construct	Reg_0207
ES118-012-1	Eukarya	Species	Pneumocystis_jirovecii	0	6	NA	NA	NA	Mito-Construct	Reg_0291
ES118-002-2	Eukarya	Species	Pneumocystis_jirovecii	0	205	NA	NA	NA	Mito-Construct	Reg_0357
ES118-003-5	Eukarya	Species	Pneumocystis_jirovecii	0	242	NA	NA	NA	Mito-Construct	Reg_0367
ES118-010-2	Eukarya	Species	Pneumocystis_jirovecii	0	213	NA	NA	NA	Mito-Construct	Reg_0377
ES118-004-2	Eukarya	Species	Pneumocystis_jirovecii	0	82	NA	NA	NA	Mito-Construct	Reg_0318
ES118-006-4	Eukarya	Species	Pneumocystis_jirovecii	0	102	NA	NA	NA	Mito-Construct	Reg_0308
ES118-008-6	Eukarya	Species	Pneumocystis_jirovecii	0	89	NA	NA	NA	Mito-Construct	Reg_0210
ES118-013-1	Eukarya	Species	Pneumocystis_jirovecii	0	86	NA	NA	NA	Mito-Construct	Reg_0368
ES118-007-2	Eukarya	Species	Pneumocystis_jirovecii	0	128	NA	NA	NA	Mito-Construct	Reg_0317
ES118-007-3	Eukarya	Species	Pneumocystis_jirovecii	0	40	NA	NA	NA	Mito-Construct	Reg_0317
ES118-007-4	Eukarya	Species	Pneumocystis_jirovecii	0	49	NA	NA	NA	Mito-Construct	Reg_0317
ES118-006-5	Eukarya	Species	Pneumocystis_jirovecii	0	180	NA	NA	NA	Mito-Construct	Reg_0308
ES118-007-5	Eukarya	Species	Pneumocystis_jirovecii	0	111	NA	NA	NA	Mito-Construct	Reg_0317
ES118-008-7	Eukarya	Species	Pneumocystis_jirovecii	0	94	NA	NA	NA	Mito-Construct	Reg_0210
ES118-011-2	Eukarya	Species	Pneumocystis_jirovecii	0	46	NA	NA	NA	Mito-Construct	Reg_0207
ES118-014-1	Eukarya	Species	Pneumocystis_jirovecii	0	11	NA	NA	NA	Mito-Construct	Reg_0356
ES118-003-6	Eukarya	Species	Pneumocystis_jirovecii	0	24	NA	NA	NA	Mito-Construct	Reg_0367
ES118-015-1	Eukarya	Species	Pneumocystis_jirovecii	0	6	NA	NA	NA	Mito-Construct	Reg_0188
ES118-007-6	Eukarya	Species	Pneumocystis_jirovecii	0	85	NA	NA	NA	Mito-Construct	Reg_0317
ES118-008-8	Eukarya	Species	Pneumocystis_jirovecii	0	218	NA	NA	NA	Mito-Construct	Reg_0210
ES118-008-9	Eukarya	Species	Pneumocystis_jirovecii	0	29	NA	NA	NA	Mito-Construct	Reg_0210
ES118-006-6	Eukarya	Species	Pneumocystis_jirovecii	0	26	NA	NA	NA	Mito-Construct	Reg_0308
ES118-016-1	Eukarya	Species	Pneumocystis_jirovecii	0	26	NA	NA	NA	Mito-Construct	Reg_0036
ES118-014-2	Eukarya	Species	Pneumocystis_jirovecii	0	26	NA	NA	NA	Mito-Construct	Reg_0356
ES118-008-10	Eukarya	Species	Pneumocystis_jirovecii	0	105	NA	NA	NA	Mito-Construct	Reg_0210
ES118-010-3	Eukarya	Species	Pneumocystis_jirovecii	0	216	NA	NA	NA	Mito-Construct	Reg_0377
ES118-002-3	Eukarya	Species	Pneumocystis_jirovecii	0	207	NA	NA	NA	Mito-Construct	Reg_0357
ES118-007-7	Eukarya	Species	Pneumocystis_jirovecii	0	168	NA	NA	NA	Mito-Construct	Reg_0317
ES118-006-7	Eukarya	Species	Pneumocystis_jirovecii	0	62	NA	NA	NA	Mito-Construct	Reg_0308
ES118-017-1	Eukarya	Species	Pneumocystis_jirovecii	0	255	NA	NA	NA	Mito-Construct	Reg_0193
ES118-014-3	Eukarya	Species	Pneumocystis_jirovecii	0	48	NA	NA	NA	Mito-Construct	Reg_0356
ES118-007-8	Eukarya	Species	Pneumocystis_jirovecii	0	108	NA	NA	NA	Mito-Construct	Reg_0317
ES118-007-9	Eukarya	Species	Pneumocystis_jirovecii	0	210	NA	NA	NA	Mito-Construct	Reg_0317
ES118-018-1	Eukarya	Species	Pneumocystis_jirovecii	0	253	NA	NA	NA	Mito-Construct	Reg_0306
ES118-016-2	Eukarya	Species	Pneumocystis_jirovecii	0	21	NA	NA	NA	Mito-Construct	Reg_0036
ES118-019-1	Eukarya	Species	Pneumocystis_jirovecii	0	2	NA	NA	NA	Mito-Construct	Reg_0313
ES118-007-10	Eukarya	Species	Pneumocystis_jirovecii	0	120	NA	NA	NA	Mito-Construct	Reg_0317
ES118-017-2	Eukarya	Species	Pneumocystis_jirovecii	0	95	NA	NA	NA	Mito-Construct	Reg_0193
ES118-011-3	Eukarya	Species	Pneumocystis_jirovecii	0	56	NA	NA	NA	Mito-Construct	Reg_0207
ES118-018-2	Eukarya	Species	Pneumocystis_jirovecii	0	133	NA	NA	NA	Mito-Construct	Reg_0306
ES118-010-4	Eukarya	Species	Pneumocystis_jirovecii	0	219	NA	NA	NA	Mito-Construct	Reg_0377
ES118-008-11	Eukarya	Species	Pneumocystis_jirovecii	0	121	NA	NA	NA	Mito-Construct	Reg_0210
ES118-014-4	Eukarya	Species	Pneumocystis_jirovecii	0	46	NA	NA	NA	Mito-Construct	Reg_0356
ES118-008-12	Eukarya	Species	Pneumocystis_jirovecii	0	174	NA	NA	NA	Mito-Construct	Reg_0210
ES118-007-11	Eukarya	Species	Pneumocystis_jirovecii	0	116	NA	NA	NA	Mito-Construct	Reg_0317
ES118-010-5	Eukarya	Species	Pneumocystis_jirovecii	0	183	NA	NA	NA	Mito-Construct	Reg_0377
ES118-010-6	Eukarya	Species	Pneumocystis_jirovecii	0	234	NA	NA	NA	Mito-Construct	Reg_0377
ES117-002-1	Eukarya	Species	Aspergillus_fumigatus	0	17	NA	NA	NA	Mito-Construct	Reg_0912
ES118-009-3	Eukarya	Species	Pneumocystis_jirovecii	0	52	NA	NA	NA	Mito-Construct	Reg_0397
ES118-018-3	Eukarya	Species	Pneumocystis_jirovecii	0	171	NA	NA	NA	Mito-Construct	Reg_0306
ES118-008-13	Eukarya	Species	Pneumocystis_jirovecii	0	44	NA	NA	NA	Mito-Construct	Reg_0210
ES118-006-8	Eukarya	Species	Pneumocystis_jirovecii	0	11	NA	NA	NA	Mito-Construct	Reg_0308
ES118-003-7	Eukarya	Species	Pneumocystis_jirovecii	0	42	NA	NA	NA	Mito-Construct	Reg_0367
ES118-018-4	Eukarya	Species	Pneumocystis_jirovecii	0	138	NA	NA	NA	Mito-Construct	Reg_0306
ES118-005-3	Eukarya	Species	Pneumocystis_jirovecii	0	131	NA	NA	NA	Mito-Construct	Reg_0213
ES118-007-12	Eukarya	Species	Pneumocystis_jirovecii	0	160	NA	NA	NA	Mito-Construct	Reg_0317
ES118-008-14	Eukarya	Species	Pneumocystis_jirovecii	0	65	NA	NA	NA	Mito-Construct	Reg_0210
ES118-008-15	Eukarya	Species	Pneumocystis_jirovecii	0	169	NA	NA	NA	Mito-Construct	Reg_0210
ES118-018-5	Eukarya	Species	Pneumocystis_jirovecii	0	158	NA	NA	NA	Mito-Construct	Reg_0306
ES118-013-2	Eukarya	Species	Pneumocystis_jirovecii	0	51	NA	NA	NA	Mito-Construct	Reg_0368
ES118-006-9	Eukarya	Species	Pneumocystis_jirovecii	0	17	NA	NA	NA	Mito-Construct	Reg_0308
ES118-003-8	Eukarya	Species	Pneumocystis_jirovecii	0	19	NA	NA	NA	Mito-Construct	Reg_0367
ES118-019-2	Eukarya	Species	Pneumocystis_jirovecii	0	7	NA	NA	NA	Mito-Construct	Reg_0313
ES118-007-13	Eukarya	Species	Pneumocystis_jirovecii	0	145	NA	NA	NA	Mito-Construct	Reg_0317
ES118-006-10	Eukarya	Species	Pneumocystis_jirovecii	0	75	NA	NA	NA	Mito-Construct	Reg_0308
ES118-007-14	Eukarya	Species	Pneumocystis_jirovecii	0	180	NA	NA	NA	Mito-Construct	Reg_0317
ES118-014-5	Eukarya	Species	Pneumocystis_jirovecii	0	71	NA	NA	NA	Mito-Construct	Reg_0356
ES118-017-3	Eukarya	Species	Pneumocystis_jirovecii	0	246	NA	NA	NA	Mito-Construct	Reg_0193
ES118-020-1	Eukarya	Species	Pneumocystis_jirovecii	0	36	NA	NA	NA	Mito-Construct	Reg_0204
ES118-005-4	Eukarya	Species	Pneumocystis_jirovecii	0	156	NA	NA	NA	Mito-Construct	Reg_0213
ES118-006-11	Eukarya	Species	Pneumocystis_jirovecii	0	15	NA	NA	NA	Mito-Construct	Reg_0308
ES118-015-2	Eukarya	Species	Pneumocystis_jirovecii	0	1	NA	NA	NA	Mito-Construct	Reg_0188
ES118-013-3	Eukarya	Species	Pneumocystis_jirovecii	0	96	NA	NA	NA	Mito-Construct	Reg_0368
ES118-010-7	Eukarya	Species	Pneumocystis_jirovecii	0	173	NA	NA	NA	Mito-Construct	Reg_0377
ES118-016-3	Eukarya	Species	Pneumocystis_jirovecii	0	16	NA	NA	NA	Mito-Construct	Reg_0036
ES118-007-15	Eukarya	Species	Pneumocystis_jirovecii	0	15	NA	NA	NA	Mito-Construct	Reg_0317
ES118-017-4	Eukarya	Species	Pneumocystis_jirovecii	0	16	NA	NA	NA	Mito-Construct	Reg_0193
ES118-020-2	Eukarya	Species	Pneumocystis_jirovecii	0	61	NA	NA	NA	Mito-Construct	Reg_0204
ES118-008-16	Eukarya	Species	Pneumocystis_jirovecii	0	23	NA	NA	NA	Mito-Construct	Reg_0210
ES118-010-8	Eukarya	Species	Pneumocystis_jirovecii	0	191	NA	NA	NA	Mito-Construct	Reg_0377
ES118-006-12	Eukarya	Species	Pneumocystis_jirovecii	0	21	NA	NA	NA	Mito-Construct	Reg_0308
ES118-006-13	Eukarya	Species	Pneumocystis_jirovecii	0	97	NA	NA	NA	Mito-Construct	Reg_0308
ES118-016-4	Eukarya	Species	Pneumocystis_jirovecii	0	12	NA	NA	NA	Mito-Construct	Reg_0036
ES118-010-9	Eukarya	Species	Pneumocystis_jirovecii	0	203	NA	NA	NA	Mito-Construct	Reg_0377
ES118-003-9	Eukarya	Species	Pneumocystis_jirovecii	0	41	NA	NA	NA	Mito-Construct	Reg_0367
ES118-009-4	Eukarya	Species	Pneumocystis_jirovecii	0	12	NA	NA	NA	Mito-Construct	Reg_0397
ES118-010-10	Eukarya	Species	Pneumocystis_jirovecii	0	204	NA	NA	NA	Mito-Construct	Reg_0377
ES118-008-17	Eukarya	Species	Pneumocystis_jirovecii	0	99	NA	NA	NA	Mito-Construct	Reg_0210
ES118-010-11	Eukarya	Species	Pneumocystis_jirovecii	0	196	NA	NA	NA	Mito-Construct	Reg_0377
ES118-017-5	Eukarya	Species	Pneumocystis_jirovecii	0	35	NA	NA	NA	Mito-Construct	Reg_0193
ES118-018-6	Eukarya	Species	Pneumocystis_jirovecii	0	188	NA	NA	NA	Mito-Construct	Reg_0306
ES118-008-18	Eukarya	Species	Pneumocystis_jirovecii	0	59	NA	NA	NA	Mito-Construct	Reg_0210
ES118-006-14	Eukarya	Species	Pneumocystis_jirovecii	0	135	NA	NA	NA	Mito-Construct	Reg_0308
ES118-008-19	Eukarya	Species	Pneumocystis_jirovecii	0	211	NA	NA	NA	Mito-Construct	Reg_0210
ES118-010-12	Eukarya	Species	Pneumocystis_jirovecii	0	179	NA	NA	NA	Mito-Construct	Reg_0377
ES118-009-5	Eukarya	Species	Pneumocystis_jirovecii	0	8	NA	NA	NA	Mito-Construct	Reg_0397
ES118-008-20	Eukarya	Species	Pneumocystis_jirovecii	0	193	NA	NA	NA	Mito-Construct	Reg_0210
ES118-018-7	Eukarya	Species	Pneumocystis_jirovecii	0	223	NA	NA	NA	Mito-Construct	Reg_0306
ES118-021-1	Eukarya	Species	Pneumocystis_jirovecii	0	6	NA	NA	NA	Mito-Construct	Reg_0295
ES118-007-16	Eukarya	Species	Pneumocystis_jirovecii	0	171	NA	NA	NA	Mito-Construct	Reg_0317
ES118-008-21	Eukarya	Species	Pneumocystis_jirovecii	0	154	NA	NA	NA	Mito-Construct	Reg_0210
ES118-008-22	Eukarya	Species	Pneumocystis_jirovecii	0	13	NA	NA	NA	Mito-Construct	Reg_0210
ES118-003-10	Eukarya	Species	Pneumocystis_jirovecii	0	211	NA	NA	NA	Mito-Construct	Reg_0367
ES118-010-13	Eukarya	Species	Pneumocystis_jirovecii	0	211	NA	NA	NA	Mito-Construct	Reg_0377
ES118-003-11	Eukarya	Species	Pneumocystis_jirovecii	0	66	NA	NA	NA	Mito-Construct	Reg_0367
ES118-002-4	Eukarya	Species	Pneumocystis_jirovecii	0	202	NA	NA	NA	Mito-Construct	Reg_0357
ES118-003-12	Eukarya	Species	Pneumocystis_jirovecii	0	16	NA	NA	NA	Mito-Construct	Reg_0367
ES118-007-17	Eukarya	Species	Pneumocystis_jirovecii	0	60	NA	NA	NA	Mito-Construct	Reg_0317
ES118-010-14	Eukarya	Species	Pneumocystis_jirovecii	0	188	NA	NA	NA	Mito-Construct	Reg_0377
ES118-005-5	Eukarya	Species	Pneumocystis_jirovecii	0	143	NA	NA	NA	Mito-Construct	Reg_0213
ES118-017-6	Eukarya	Species	Pneumocystis_jirovecii	0	81	NA	NA	NA	Mito-Construct	Reg_0193
ES118-017-7	Eukarya	Species	Pneumocystis_jirovecii	0	91	NA	NA	NA	Mito-Construct	Reg_0193
ES118-017-8	Eukarya	Species	Pneumocystis_jirovecii	0	15	NA	NA	NA	Mito-Construct	Reg_0193
ES118-008-23	Eukarya	Species	Pneumocystis_jirovecii	0	95	NA	NA	NA	Mito-Construct	Reg_0210
ES118-006-15	Eukarya	Species	Pneumocystis_jirovecii	0	122	NA	NA	NA	Mito-Construct	Reg_0308
ES118-008-24	Eukarya	Species	Pneumocystis_jirovecii	0	120	NA	NA	NA	Mito-Construct	Reg_0210
ES118-018-8	Eukarya	Species	Pneumocystis_jirovecii	0	161	NA	NA	NA	Mito-Construct	Reg_0306
ES118-007-18	Eukarya	Species	Pneumocystis_jirovecii	0	89	NA	NA	NA	Mito-Construct	Reg_0317
ES118-021-2	Eukarya	Species	Pneumocystis_jirovecii	0	36	NA	NA	NA	Mito-Construct	Reg_0295
ES118-004-3	Eukarya	Species	Pneumocystis_jirovecii	0	137	NA	NA	NA	Mito-Construct	Reg_0318
ES118-007-19	Eukarya	Species	Pneumocystis_jirovecii	0	141	NA	NA	NA	Mito-Construct	Reg_0317
ES118-020-3	Eukarya	Species	Pneumocystis_jirovecii	0	11	NA	NA	NA	Mito-Construct	Reg_0204
ES118-007-20	Eukarya	Species	Pneumocystis_jirovecii	0	163	NA	NA	NA	Mito-Construct	Reg_0317
ES118-013-4	Eukarya	Species	Pneumocystis_jirovecii	0	111	NA	NA	NA	Mito-Construct	Reg_0368
ES118-004-4	Eukarya	Species	Pneumocystis_jirovecii	0	132	NA	NA	NA	Mito-Construct	Reg_0318
ES118-007-21	Eukarya	Species	Pneumocystis_jirovecii	0	101	NA	NA	NA	Mito-Construct	Reg_0317
ES118-007-22	Eukarya	Species	Pneumocystis_jirovecii	0	80	NA	NA	NA	Mito-Construct	Reg_0317
ES118-008-25	Eukarya	Species	Pneumocystis_jirovecii	0	33	NA	NA	NA	Mito-Construct	Reg_0210
ES118-017-9	Eukarya	Species	Pneumocystis_jirovecii	0	136	NA	NA	NA	Mito-Construct	Reg_0193
ES118-010-15	Eukarya	Species	Pneumocystis_jirovecii	0	24	NA	NA	NA	Mito-Construct	Reg_0377
ES118-013-5	Eukarya	Species	Pneumocystis_jirovecii	0	102	NA	NA	NA	Mito-Construct	Reg_0368
ES118-018-9	Eukarya	Species	Pneumocystis_jirovecii	0	86	NA	NA	NA	Mito-Construct	Reg_0306
ES118-006-16	Eukarya	Species	Pneumocystis_jirovecii	0	25	NA	NA	NA	Mito-Construct	Reg_0308
ES118-013-6	Eukarya	Species	Pneumocystis_jirovecii	0	52	NA	NA	NA	Mito-Construct	Reg_0368
ES118-020-4	Eukarya	Species	Pneumocystis_jirovecii	0	51	NA	NA	NA	Mito-Construct	Reg_0204
ES118-005-6	Eukarya	Species	Pneumocystis_jirovecii	0	126	NA	NA	NA	Mito-Construct	Reg_0213
ES118-007-23	Eukarya	Species	Pneumocystis_jirovecii	0	100	NA	NA	NA	Mito-Construct	Reg_0317
ES118-018-10	Eukarya	Species	Pneumocystis_jirovecii	0	91	NA	NA	NA	Mito-Construct	Reg_0306
ES118-013-7	Eukarya	Species	Pneumocystis_jirovecii	0	56	NA	NA	NA	Mito-Construct	Reg_0368
ES118-009-6	Eukarya	Species	Pneumocystis_jirovecii	0	7	NA	NA	NA	Mito-Construct	Reg_0397
ES118-011-4	Eukarya	Species	Pneumocystis_jirovecii	0	31	NA	NA	NA	Mito-Construct	Reg_0207
ES118-007-24	Eukarya	Species	Pneumocystis_jirovecii	0	131	NA	NA	NA	Mito-Construct	Reg_0317
ES118-006-17	Eukarya	Species	Pneumocystis_jirovecii	0	35	NA	NA	NA	Mito-Construct	Reg_0308
ES118-021-3	Eukarya	Species	Pneumocystis_jirovecii	0	31	NA	NA	NA	Mito-Construct	Reg_0295
ES118-003-13	Eukarya	Species	Pneumocystis_jirovecii	0	91	NA	NA	NA	Mito-Construct	Reg_0367
ES118-008-26	Eukarya	Species	Pneumocystis_jirovecii	0	49	NA	NA	NA	Mito-Construct	Reg_0210
ES118-008-27	Eukarya	Species	Pneumocystis_jirovecii	0	90	NA	NA	NA	Mito-Construct	Reg_0210
ES118-003-14	Eukarya	Species	Pneumocystis_jirovecii	0	216	NA	NA	NA	Mito-Construct	Reg_0367
ES118-013-8	Eukarya	Species	Pneumocystis_jirovecii	0	117	NA	NA	NA	Mito-Construct	Reg_0368
ES118-006-18	Eukarya	Species	Pneumocystis_jirovecii	0	127	NA	NA	NA	Mito-Construct	Reg_0308
ES118-004-5	Eukarya	Species	Pneumocystis_jirovecii	0	92	NA	NA	NA	Mito-Construct	Reg_0318
ES118-013-9	Eukarya	Species	Pneumocystis_jirovecii	0	67	NA	NA	NA	Mito-Construct	Reg_0368
ES118-006-19	Eukarya	Species	Pneumocystis_jirovecii	0	22	NA	NA	NA	Mito-Construct	Reg_0308
ES118-006-20	Eukarya	Species	Pneumocystis_jirovecii	0	87	NA	NA	NA	Mito-Construct	Reg_0308
ES118-021-4	Eukarya	Species	Pneumocystis_jirovecii	0	1	NA	NA	NA	Mito-Construct	Reg_0295
ES118-017-10	Eukarya	Species	Pneumocystis_jirovecii	0	10	NA	NA	NA	Mito-Construct	Reg_0193
ES118-013-10	Eukarya	Species	Pneumocystis_jirovecii	0	71	NA	NA	NA	Mito-Construct	Reg_0368
ES118-008-28	Eukarya	Species	Pneumocystis_jirovecii	0	196	NA	NA	NA	Mito-Construct	Reg_0210
ES118-021-5	Eukarya	Species	Pneumocystis_jirovecii	0	26	NA	NA	NA	Mito-Construct	Reg_0295
ES118-007-25	Eukarya	Species	Pneumocystis_jirovecii	0	20	NA	NA	NA	Mito-Construct	Reg_0317
ES118-018-11	Eukarya	Species	Pneumocystis_jirovecii	0	156	NA	NA	NA	Mito-Construct	Reg_0306
ES118-006-21	Eukarya	Species	Pneumocystis_jirovecii	0	137	NA	NA	NA	Mito-Construct	Reg_0308
ES118-006-22	Eukarya	Species	Pneumocystis_jirovecii	0	16	NA	NA	NA	Mito-Construct	Reg_0308
ES118-010-16	Eukarya	Species	Pneumocystis_jirovecii	0	221	NA	NA	NA	Mito-Construct	Reg_0377
ES118-005-7	Eukarya	Species	Pneumocystis_jirovecii	0	158	NA	NA	NA	Mito-Construct	Reg_0213
ES118-008-29	Eukarya	Species	Pneumocystis_jirovecii	0	226	NA	NA	NA	Mito-Construct	Reg_0210
ES118-007-26	Eukarya	Species	Pneumocystis_jirovecii	0	153	NA	NA	NA	Mito-Construct	Reg_0317
ES118-014-6	Eukarya	Species	Pneumocystis_jirovecii	0	31	NA	NA	NA	Mito-Construct	Reg_0356
ES118-007-27	Eukarya	Species	Pneumocystis_jirovecii	0	75	NA	NA	NA	Mito-Construct	Reg_0317
ES118-018-12	Eukarya	Species	Pneumocystis_jirovecii	0	151	NA	NA	NA	Mito-Construct	Reg_0306
ES118-008-30	Eukarya	Species	Pneumocystis_jirovecii	0	119	NA	NA	NA	Mito-Construct	Reg_0210
ES118-020-5	Eukarya	Species	Pneumocystis_jirovecii	0	46	NA	NA	NA	Mito-Construct	Reg_0204
ES118-014-7	Eukarya	Species	Pneumocystis_jirovecii	0	33	NA	NA	NA	Mito-Construct	Reg_0356
ES118-006-23	Eukarya	Species	Pneumocystis_jirovecii	0	77	NA	NA	NA	Mito-Construct	Reg_0308
ES118-017-11	Eukarya	Species	Pneumocystis_jirovecii	0	135	NA	NA	NA	Mito-Construct	Reg_0193
ES118-003-15	Eukarya	Species	Pneumocystis_jirovecii	0	220	NA	NA	NA	Mito-Construct	Reg_0367
ES118-021-6	Eukarya	Species	Pneumocystis_jirovecii	0	16	NA	NA	NA	Mito-Construct	Reg_0295
ES118-006-24	Eukarya	Species	Pneumocystis_jirovecii	0	107	NA	NA	NA	Mito-Construct	Reg_0308
ES118-018-13	Eukarya	Species	Pneumocystis_jirovecii	0	228	NA	NA	NA	Mito-Construct	Reg_0306
ES118-014-8	Eukarya	Species	Pneumocystis_jirovecii	0	18	NA	NA	NA	Mito-Construct	Reg_0356
ES118-007-28	Eukarya	Species	Pneumocystis_jirovecii	0	84	NA	NA	NA	Mito-Construct	Reg_0317
ES117-002-2	Eukarya	Species	Aspergillus_fumigatus	0	2	NA	NA	NA	Mito-Construct	Reg_0912
ES118-014-9	Eukarya	Species	Pneumocystis_jirovecii	0	73	NA	NA	NA	Mito-Construct	Reg_0356
ES118-018-14	Eukarya	Species	Pneumocystis_jirovecii	0	186	NA	NA	NA	Mito-Construct	Reg_0306
ES118-006-25	Eukarya	Species	Pneumocystis_jirovecii	0	20	NA	NA	NA	Mito-Construct	Reg_0308
ES118-002-5	Eukarya	Species	Pneumocystis_jirovecii	0	90	NA	NA	NA	Mito-Construct	Reg_0357
ES118-007-29	Eukarya	Species	Pneumocystis_jirovecii	0	148	NA	NA	NA	Mito-Construct	Reg_0317
ES118-017-12	Eukarya	Species	Pneumocystis_jirovecii	0	151	NA	NA	NA	Mito-Construct	Reg_0193
ES118-022-1	Eukarya	Species	Pneumocystis_jirovecii	0	10	NA	NA	NA	Mito-Construct	Reg_0209
ES118-003-16	Eukarya	Species	Pneumocystis_jirovecii	0	215	NA	NA	NA	Mito-Construct	Reg_0367
ES118-003-17	Eukarya	Species	Pneumocystis_jirovecii	0	4	NA	NA	NA	Mito-Construct	Reg_0367
ES118-023-1	Eukarya	Species	Pneumocystis_jirovecii	0	133	NA	NA	NA	Mito-Construct	Reg_0214
ES118-007-30	Eukarya	Species	Pneumocystis_jirovecii	0	35	NA	NA	NA	Mito-Construct	Reg_0317
ES118-007-31	Eukarya	Species	Pneumocystis_jirovecii	0	64	NA	NA	NA	Mito-Construct	Reg_0317
ES118-003-18	Eukarya	Species	Pneumocystis_jirovecii	0	11	NA	NA	NA	Mito-Construct	Reg_0367
ES118-017-13	Eukarya	Species	Pneumocystis_jirovecii	0	241	NA	NA	NA	Mito-Construct	Reg_0193
ES118-008-31	Eukarya	Species	Pneumocystis_jirovecii	0	43	NA	NA	NA	Mito-Construct	Reg_0210
ES118-008-32	Eukarya	Species	Pneumocystis_jirovecii	0	84	NA	NA	NA	Mito-Construct	Reg_0210
ES118-011-5	Eukarya	Species	Pneumocystis_jirovecii	0	1	NA	NA	NA	Mito-Construct	Reg_0207
ES118-017-14	Eukarya	Species	Pneumocystis_jirovecii	0	145	NA	NA	NA	Mito-Construct	Reg_0193
ES118-018-15	Eukarya	Species	Pneumocystis_jirovecii	0	183	NA	NA	NA	Mito-Construct	Reg_0306
ES118-010-17	Eukarya	Species	Pneumocystis_jirovecii	0	224	NA	NA	NA	Mito-Construct	Reg_0377
ES118-006-26	Eukarya	Species	Pneumocystis_jirovecii	0	182	NA	NA	NA	Mito-Construct	Reg_0308
ES118-006-27	Eukarya	Species	Pneumocystis_jirovecii	0	92	NA	NA	NA	Mito-Construct	Reg_0308
ES118-007-32	Eukarya	Species	Pneumocystis_jirovecii	0	93	NA	NA	NA	Mito-Construct	Reg_0317
ES118-017-15	Eukarya	Species	Pneumocystis_jirovecii	0	96	NA	NA	NA	Mito-Construct	Reg_0193
ES118-006-28	Eukarya	Species	Pneumocystis_jirovecii	0	155	NA	NA	NA	Mito-Construct	Reg_0308
ES118-005-8	Eukarya	Species	Pneumocystis_jirovecii	0	153	NA	NA	NA	Mito-Construct	Reg_0213
ES118-014-10	Eukarya	Species	Pneumocystis_jirovecii	0	56	NA	NA	NA	Mito-Construct	Reg_0356
ES118-012-2	Eukarya	Species	Pneumocystis_jirovecii	0	16	NA	NA	NA	Mito-Construct	Reg_0291
ES118-008-33	Eukarya	Species	Pneumocystis_jirovecii	0	144	NA	NA	NA	Mito-Construct	Reg_0210
ES118-004-6	Eukarya	Species	Pneumocystis_jirovecii	0	77	NA	NA	NA	Mito-Construct	Reg_0318
ES118-010-18	Eukarya	Species	Pneumocystis_jirovecii	0	209	NA	NA	NA	Mito-Construct	Reg_0377
ES118-011-6	Eukarya	Species	Pneumocystis_jirovecii	0	66	NA	NA	NA	Mito-Construct	Reg_0207
ES118-020-6	Eukarya	Species	Pneumocystis_jirovecii	0	6	NA	NA	NA	Mito-Construct	Reg_0204
ES118-008-34	Eukarya	Species	Pneumocystis_jirovecii	0	149	NA	NA	NA	Mito-Construct	Reg_0210
ES118-018-16	Eukarya	Species	Pneumocystis_jirovecii	0	211	NA	NA	NA	Mito-Construct	Reg_0306
