BaitID	TaxID	TargetRegion	RegionPositon	GeneCluster	ClusterPosition
Bait12368	1159904	Reg00159	9838	S_0029	397
Bait12369	1159904	Reg00159	9839	S_0029	398
Bait12370	694008	Reg03373	13941	1a_0015	9628
Bait12371	694005	Reg03086	15565	1a_0010	7657
Bait12372	694005	Reg03086	15566	1a_0010	7658
Bait12373	694005	Reg03086	15567	1a_0010	7659
Bait12374	694007	Reg03248	2519	S_0008	1608
Bait12375	694007	Reg03248	2520	S_0008	1609
Bait12376	1159901	Reg00061	4383	rep_0001	2695
Bait12377	1159901	Reg00061	4384	rep_0001	2696
Bait12378	1159901	Reg00061	4385	rep_0001	2697
Bait12379	1159901	Reg00061	4386	rep_0001	2698
Bait12380	1159901	Reg00061	4387	rep_0001	2699
Bait12381	1159901	Reg00061	4388	rep_0001	2700
Bait12382	1159901	Reg00061	4389	rep_0001	2701
Bait12383	1159901	Reg00061	4390	rep_0001	2702
Bait12384	693997	Reg02719	3945	S_0031	1197
Bait12385	2509494	Reg01808	18747	1a_0013	8564
Bait12386	2509494	Reg01808	18749	1a_0013	8566
Bait12387	2509494	Reg01808	18751	1a_0013	8568
Bait12388	2509494	Reg01808	18753	1a_0013	8570
Bait12389	2509494	Reg01808	18755	1a_0013	8572
Bait12390	2509494	Reg01808	18757	1a_0013	8574
Bait12391	2509494	Reg01808	18759	1a_0013	8576
Bait12392	2509494	Reg01808	18761	1a_0013	8578
Bait12393	694008	Reg03273	4773	1a_0015	460
Bait12394	694008	Reg03273	4774	1a_0015	461
Bait12395	694008	Reg03273	4775	1a_0015	462
Bait12396	694006	Reg03228	13634	1a_0020	7730
Bait12397	694006	Reg03228	13635	1a_0020	7731
Bait12398	1541205	Reg00835	1429	N_0022	515
Bait12399	1541205	Reg00835	1433	N_0022	519
Bait12400	1541205	Reg00835	1437	N_0022	523
Bait12401	1541205	Reg00835	1441	N_0022	527
Bait12402	1541205	Reg00835	1445	N_0022	531
Bait12403	1541205	Reg00835	1449	N_0022	535
Bait12404	1541205	Reg00835	1453	N_0022	539
Bait12405	1541205	Reg00835	1457	N_0022	543
Bait12406	1541205	Reg00835	1461	N_0022	547
Bait12407	1541205	Reg00835	1465	N_0022	551
Bait12408	1541205	Reg00835	1469	N_0022	555
Bait12409	1541205	Reg00835	1473	N_0022	559
Bait12410	1541205	Reg00835	1477	N_0022	563
Bait12411	1541205	Reg00835	1481	N_0022	567
Bait12412	1541205	Reg00835	1485	N_0022	571
Bait12413	1541205	Reg00835	1489	N_0022	575
Bait12414	1541205	Reg00835	1493	N_0022	579
Bait12415	1541205	Reg00835	1497	N_0022	583
Bait12416	1541205	Reg00835	1501	N_0022	587
Bait12417	1541205	Reg00835	1505	N_0022	591
Bait12418	1541205	Reg00835	1509	N_0022	595
Bait12419	1541205	Reg00835	1513	N_0022	599
Bait12420	1541205	Reg00835	1517	N_0022	603
Bait12421	1541205	Reg00835	1521	N_0022	607
Bait12422	1541205	Reg00835	1525	N_0022	611
Bait12423	2509512	Reg02447	1964	1a_0027	1270	3234
Bait12424	2509512	Reg02447	1966	1a_0027	1272	3236
Bait12425	2509512	Reg02447	1968	1a_0027	1274	3238
Bait12426	2509512	Reg02447	1970	1a_0027	1276	3240
Bait12427	2509512	Reg02447	1972	1a_0027	1278	3242
Bait12428	2509496	Reg01971	8477	1a_0024	5540
Bait12429	694006	Reg03222	13189	1a_0020	7285
Bait12430	694006	Reg03222	13193	1a_0020	7289
Bait12431	694006	Reg03222	13197	1a_0020	7293
Bait12432	694006	Reg03222	13201	1a_0020	7297
Bait12433	694006	Reg03222	13205	1a_0020	7301
Bait12434	1385427	Reg00507	1264	N_0021	359
Bait12435	1385427	Reg00507	1265	N_0021	360
Bait12436	1385427	Reg00507	1266	N_0021	361
Bait12437	1385427	Reg00507	1267	N_0021	362
Bait12438	1385427	Reg00507	1268	N_0021	363
Bait12439	1385427	Reg00507	1269	N_0021	364
Bait12440	694008	Reg03308	6837	1a_0015	2524
Bait12441	694008	Reg03308	6838	1a_0015	2525
Bait12442	694008	Reg03308	6839	1a_0015	2526
Bait12443	694008	Reg03308	6840	1a_0015	2527
Bait12444	694008	Reg03308	6841	1a_0015	2528
Bait12445	694008	Reg03308	6842	1a_0015	2529
Bait12446	694008	Reg03308	6843	1a_0015	2530
Bait12447	694008	Reg03308	6844	1a_0015	2531
Bait12448	1541205	Reg00857	5406	rep_0006	3234
Bait12449	TXID30106887	Reg03625	14046	1a_0026	8079
Bait12450	TXID30106887	Reg03625	14047	1a_0026	8080
Bait12451	1541205	Reg00955	20383	1a_0017	4786
Bait12452	1541205	Reg00955	20387	1a_0017	4790
Bait12453	1541205	Reg00955	20391	1a_0017	4794
Bait12454	1541205	Reg00955	20395	1a_0017	4798
Bait12455	1541205	Reg00955	20399	1a_0017	4802
Bait12456	693999	Reg02761	1643	N_0008	967
Bait12457	693999	Reg02761	1644	N_0008	968
Bait12458	2509492	Reg01568	11187	1a_0022	570
Bait12459	2509492	Reg01568	11191	1a_0022	574
Bait12460	2509492	Reg01568	11195	1a_0022	578
Bait12461	2509492	Reg01568	11199	1a_0022	582
Bait12462	2509492	Reg01568	11203	1a_0022	586
Bait12463	2509492	Reg01568	11207	1a_0022	590
Bait12464	2509492	Reg01568	11211	1a_0022	594
Bait12465	2509492	Reg01568	11215	1a_0022	598
Bait12466	2509492	Reg01568	11219	1a_0022	602
Bait12467	2509492	Reg01568	11223	1a_0022	606
Bait12468	2509492	Reg01568	11227	1a_0022	610
Bait12469	2509492	Reg01568	11231	1a_0022	614
Bait12470	2509492	Reg01568	11235	1a_0022	618
Bait12471	2509492	Reg01568	11239	1a_0022	622
Bait12472	2509492	Reg01568	11243	1a_0022	626
Bait12473	2509492	Reg01568	11247	1a_0022	630
Bait12474	2509492	Reg01568	11251	1a_0022	634
Bait12475	2509492	Reg01568	11255	1a_0022	638
Bait12476	2509492	Reg01568	11259	1a_0022	642
Bait12477	2509492	Reg01568	11263	1a_0022	646
Bait12478	2509492	Reg01568	11267	1a_0022	650
Bait12479	2509492	Reg01568	11271	1a_0022	654
Bait12480	2509492	Reg01568	11275	1a_0022	658
Bait12481	2509492	Reg01568	11279	1a_0022	662
Bait12482	2509492	Reg01568	11283	1a_0022	666
Bait12483	2509492	Reg01568	11287	1a_0022	670
Bait12484	2509492	Reg01568	11291	1a_0022	674
Bait12485	2509492	Reg01568	11295	1a_0022	678
Bait12486	2509492	Reg01568	11299	1a_0022	682
Bait12487	2509492	Reg01568	11303	1a_0022	686
Bait12488	2509492	Reg01568	11307	1a_0022	690
Bait12489	2509492	Reg01568	11311	1a_0022	694
Bait12490	2509492	Reg01568	11315	1a_0022	698
Bait12491	2509492	Reg01568	11319	1a_0022	702
Bait12492	2509492	Reg01568	11323	1a_0022	706
Bait12493	2509492	Reg01568	11327	1a_0022	710
Bait12494	2509492	Reg01568	11331	1a_0022	714
Bait12495	2509492	Reg01568	11335	1a_0022	718
Bait12496	2509492	Reg01568	11339	1a_0022	722
Bait12497	2509492	Reg01568	11343	1a_0022	726
Bait12498	2509492	Reg01568	11347	1a_0022	730
Bait12499	2509492	Reg01568	11351	1a_0022	734
Bait12500	2509492	Reg01568	11355	1a_0022	738
Bait12501	2509492	Reg01568	11359	1a_0022	742
Bait12502	2509492	Reg01568	11363	1a_0022	746
Bait12503	2509492	Reg01568	11367	1a_0022	750
Bait12504	2509492	Reg01568	11371	1a_0022	754
Bait12505	2509492	Reg01568	11375	1a_0022	758
Bait12506	2509492	Reg01568	11379	1a_0022	762
Bait12507	2509492	Reg01568	11383	1a_0022	766
Bait12508	2509492	Reg01568	11387	1a_0022	770
Bait12509	2509492	Reg01568	11391	1a_0022	774
Bait12510	2509492	Reg01568	11395	1a_0022	778
Bait12511	2509492	Reg01568	11399	1a_0022	782
Bait12512	2509492	Reg01568	11403	1a_0022	786
Bait12513	2509492	Reg01568	11407	1a_0022	790
Bait12514	2509492	Reg01568	11411	1a_0022	794
Bait12515	2509492	Reg01568	11415	1a_0022	798
Bait12516	2509492	Reg01568	11419	1a_0022	802
Bait12517	2509492	Reg01568	11423	1a_0022	806
Bait12518	2509492	Reg01568	11427	1a_0022	810
Bait12519	2509492	Reg01568	11431	1a_0022	814
Bait12520	2509511	Reg02297	6755	rep_0007	4589
Bait12521	2509511	Reg02297	6757	rep_0007	4591
Bait12522	2509511	Reg02297	6759	rep_0007	4593
Bait12523	2509511	Reg02297	6761	rep_0007	4595
Bait12524	2509511	Reg02297	6763	rep_0007	4597
Bait12525	2509511	Reg02297	6765	rep_0007	4599
Bait12526	2509502	Reg02143	3304	rep_0008	3304
Bait12527	2509502	Reg02143	3305	rep_0008	3305
Bait12528	2509511	Reg02373	12955	1a_0018	2901
Bait12529	1159908	Reg00296	1707	rep_0003	1
Bait12530	1159908	Reg00296	1709	rep_0003	3
Bait12531	1159908	Reg00296	1711	rep_0003	5
Bait12532	1159908	Reg00296	1713	rep_0003	7
Bait12533	1159908	Reg00296	1715	rep_0003	9
Bait12534	1159908	Reg00296	1717	rep_0003	11
Bait12535	1159908	Reg00296	1719	rep_0003	13
Bait12536	1159908	Reg00296	1721	rep_0003	15
Bait12537	1159908	Reg00296	1723	rep_0003	17
Bait12538	1159908	Reg00296	1725	rep_0003	19
Bait12539	1159908	Reg00296	1727	rep_0003	21
Bait12540	1159908	Reg00296	1729	rep_0003	23
Bait12541	1541205	Reg00868	7123	rep_0006	4951
Bait12542	694006	Reg03187	7958	1a_0020	2054
Bait12543	694006	Reg03187	7959	1a_0020	2055
Bait12544	694006	Reg03187	7960	1a_0020	2056
Bait12545	694006	Reg03187	7961	1a_0020	2057
Bait12546	694006	Reg03187	7962	1a_0020	2058
Bait12547	694006	Reg03187	7963	1a_0020	2059
Bait12548	694006	Reg03187	7964	1a_0020	2060
Bait12549	694006	Reg03187	7965	1a_0020	2061
Bait12550	1159903	Reg00097	614	S_0027	614
Bait12551	1159903	Reg00097	616	S_0027	616
Bait12552	1159903	Reg00097	618	S_0027	618
Bait12553	1159903	Reg00097	620	S_0027	620
Bait12554	1159903	Reg00097	622	S_0027	622
Bait12555	1159903	Reg00097	624	S_0027	624
Bait12556	1159903	Reg00097	626	S_0027	626
Bait12557	1159903	Reg00097	628	S_0027	628
Bait12558	1159903	Reg00097	630	S_0027	630
Bait12559	1159903	Reg00097	632	S_0027	632
Bait12560	1159903	Reg00097	634	S_0027	634
Bait12561	28295	Reg02618	7391	1a_0034	5385
Bait12562	28295	Reg02618	7392	1a_0034	5386
Bait12563	2509502	Reg02106	1697	rep_0008	1697
Bait12564	2509502	Reg02106	1705	rep_0008	1705
Bait12565	2509502	Reg02106	1713	rep_0008	1713
Bait12566	2509502	Reg02106	1721	rep_0008	1721
Bait12567	2509502	Reg02106	1729	rep_0008	1729
Bait12568	2509496	Reg01884	3916	1a_0024	979
Bait12569	2509496	Reg01884	3917	1a_0024	980
Bait12570	1159903	Reg00117	2643	S_0027	2643
Bait12571	1159903	Reg00117	2644	S_0027	2644
Bait12572	1159903	Reg00117	2645	S_0027	2645
Bait12573	1159903	Reg00117	2646	S_0027	2646
Bait12574	1892416	Reg01248	8565	1a_0019	2691
Bait12575	693997	Reg02729	9290	1a_0023	2141
Bait12576	693997	Reg02729	9291	1a_0023	2142
Bait12577	693997	Reg02729	9292	1a_0023	2143
Bait12578	693997	Reg02729	9293	1a_0023	2144
Bait12579	693997	Reg02729	9294	1a_0023	2145
Bait12580	694006	Reg03163	6195	1a_0020	291
Bait12581	694006	Reg03163	6197	1a_0020	293
Bait12582	694006	Reg03163	6199	1a_0020	295
Bait12583	694006	Reg03163	6201	1a_0020	297
Bait12584	694006	Reg03163	6203	1a_0020	299
Bait12585	694006	Reg03163	6205	1a_0020	301
Bait12586	TXID30106887	Reg03577	7020	1a_0026	1053
Bait12587	TXID30106887	Reg03577	7021	1a_0026	1054
Bait12588	TXID30106887	Reg03577	7022	1a_0026	1055
Bait12589	TXID30106887	Reg03577	7023	1a_0026	1056
Bait12590	TXID30106887	Reg03577	7024	1a_0026	1057
Bait12591	694006	Reg03225	13597	1a_0020	7693
Bait12592	694006	Reg03225	13599	1a_0020	7695
Bait12593	694006	Reg03225	13601	1a_0020	7697
Bait12594	694006	Reg03225	13603	1a_0020	7699
Bait12595	694006	Reg03225	13605	1a_0020	7701
Bait12596	694015	Reg03426	6433	rep_0014	4219
Bait12597	694015	Reg03426	6434	rep_0014	4220
Bait12598	694015	Reg03426	6435	rep_0014	4221
Bait12599	2509512	Reg02436	1418	1a_0027	724
Bait12600	2509512	Reg02436	1424	1a_0027	730
Bait12601	2509512	Reg02436	1430	1a_0027	736
Bait12602	2509512	Reg02436	1436	1a_0027	742
Bait12603	2509512	Reg02436	1442	1a_0027	748
Bait12604	694008	Reg03276	4994	1a_0015	681
Bait12605	2509494	Reg01723	975	N_0020	64
Bait12606	2509494	Reg01723	976	N_0020	65
Bait12607	2509494	Reg01723	977	N_0020	66
Bait12608	2509494	Reg01723	978	N_0020	67
Bait12609	694015	Reg03403	1723	N_0031	650
Bait12610	694015	Reg03403	1724	N_0031	651
Bait12611	694015	Reg03403	1725	N_0031	652
Bait12612	694015	Reg03403	1726	N_0031	653
Bait12613	694015	Reg03403	1727	N_0031	654
Bait12614	694015	Reg03403	1728	N_0031	655
Bait12615	2509496	Reg01895	4550	1a_0024	1613
Bait12616	2509496	Reg01895	4553	1a_0024	1616
Bait12617	2509496	Reg01895	4556	1a_0024	1619
Bait12618	2509496	Reg01895	4559	1a_0024	1622
Bait12619	2509496	Reg01895	4562	1a_0024	1625
Bait12620	2509511	Reg02361	11983	1a_0018	1929
Bait12621	864596	Reg03485	750	S_0013	750
Bait12622	864596	Reg03485	751	S_0013	751
Bait12623	694015	Reg03464	19043	1a_0000	4368
Bait12624	694015	Reg03464	19055	1a_0000	4380
Bait12625	694015	Reg03464	19067	1a_0000	4392
Bait12626	694015	Reg03464	19079	1a_0000	4404
Bait12627	694015	Reg03464	19091	1a_0000	4416
Bait12628	694015	Reg03464	19103	1a_0000	4428
Bait12629	694015	Reg03464	19115	1a_0000	4440
Bait12630	694015	Reg03464	19127	1a_0000	4452
Bait12631	694015	Reg03464	19139	1a_0000	4464
Bait12632	694015	Reg03464	19151	1a_0000	4476
Bait12633	1159901	Reg00070	6546	rep_0001	4858
Bait12634	1159901	Reg00070	6547	rep_0001	4859
Bait12635	1159901	Reg00070	6548	rep_0001	4860
Bait12636	1159901	Reg00070	6549	rep_0001	4861
Bait12637	1159901	Reg00070	6550	rep_0001	4862
Bait12638	1159901	Reg00070	6551	rep_0001	4863
Bait12639	1159901	Reg00070	6552	rep_0001	4864
Bait12640	1159901	Reg00070	6553	rep_0001	4865
Bait12641	1159901	Reg00070	6554	rep_0001	4866
Bait12642	1159901	Reg00070	6555	rep_0001	4867
Bait12643	1159901	Reg00070	6556	rep_0001	4868
Bait12644	1159901	Reg00070	6557	rep_0001	4869
Bait12645	1159901	Reg00068	6345	rep_0001	4657
Bait12646	1159901	Reg00068	6349	rep_0001	4661
Bait12647	1159901	Reg00068	6353	rep_0001	4665
Bait12648	1159901	Reg00068	6357	rep_0001	4669
Bait12649	1159901	Reg00068	6361	rep_0001	4673
Bait12650	694001	Reg02937	10748	1a_0032	4679
Bait12651	694001	Reg02937	10749	1a_0032	4680
Bait12652	694001	Reg02937	10750	1a_0032	4681
Bait12653	694001	Reg02937	10751	1a_0032	4682
Bait12654	2509511	Reg02413	23095	1a_0018	13041
Bait12655	2509511	Reg02413	23107	1a_0018	13053
Bait12656	2509511	Reg02413	23119	1a_0018	13065
Bait12657	2509511	Reg02413	23131	1a_0018	13077
Bait12658	2509511	Reg02413	23143	1a_0018	13089
Bait12659	28295	Reg02631	9924	1a_0034	7918
Bait12660	28295	Reg02631	9925	1a_0034	7919
Bait12661	2509496	Reg02064	13578	1a_0024	10641
Bait12662	2509496	Reg02064	13579	1a_0024	10642
Bait12663	2509496	Reg02064	13580	1a_0024	10643
Bait12664	2509496	Reg02064	13581	1a_0024	10644
Bait12665	2509496	Reg02064	13582	1a_0024	10645
Bait12666	2509496	Reg02064	13583	1a_0024	10646
Bait12667	1541205	Reg00898	15141	S_0016	901
Bait12668	693999	Reg02800	7269	1a_0035	1290
Bait12669	2509512	Reg02451	2412	1a_0027	1718
Bait12670	2509512	Reg02414	303	M_0023	303
Bait12671	2509512	Reg02414	308	M_0023	308
Bait12672	2509512	Reg02414	313	M_0023	313
Bait12673	2509512	Reg02414	318	M_0023	318
Bait12674	2509512	Reg02414	323	M_0023	323
Bait12675	1384461	Reg00454	6857	1a_0033	121
Bait12676	1384461	Reg00454	6858	1a_0033	122
Bait12677	1384461	Reg00454	6859	1a_0033	123
Bait12678	1384461	Reg00454	6860	1a_0033	124
Bait12679	1384461	Reg00454	6861	1a_0033	125
Bait12680	1384461	Reg00454	6862	1a_0033	126
Bait12681	1384461	Reg00454	6863	1a_0033	127
Bait12682	2509492	Reg01617	15169	1a_0022	4552
Bait12683	2509492	Reg01617	15170	1a_0022	4553
Bait12684	2509492	Reg01617	15171	1a_0022	4554
Bait12685	1385427	Reg00520	1763	N_0021	858
Bait12686	1385427	Reg00520	1764	N_0021	859
Bait12687	1385427	Reg00520	1765	N_0021	860
Bait12688	1385427	Reg00520	1766	N_0021	861
Bait12689	1385427	Reg00520	1767	N_0021	862
Bait12690	1385427	Reg00520	1768	N_0021	863
Bait12691	1385427	Reg00520	1769	N_0021	864
Bait12692	1385427	Reg00520	1770	N_0021	865
Bait12693	1385427	Reg00520	1771	N_0021	866
Bait12694	693999	Reg02813	10839	1a_0035	4860
Bait12695	693999	Reg02813	10840	1a_0035	4861
Bait12696	2509494	Reg01781	13379	1a_0013	3196
Bait12697	2509494	Reg01781	13381	1a_0013	3198
Bait12698	2509494	Reg01781	13383	1a_0013	3200
Bait12699	2509494	Reg01781	13385	1a_0013	3202
Bait12700	2509494	Reg01781	13387	1a_0013	3204
Bait12701	2509494	Reg01781	13389	1a_0013	3206
Bait12702	2509494	Reg01781	13391	1a_0013	3208
Bait12703	2509494	Reg01781	13393	1a_0013	3210
Bait12704	2509494	Reg01781	13395	1a_0013	3212
Bait12705	1892416	Reg01133	2997	S_0014	997
Bait12706	28295	Reg02615	6266	1a_0034	4260
Bait12707	28295	Reg02615	6267	1a_0034	4261
Bait12708	28295	Reg02615	6268	1a_0034	4262
Bait12709	28295	Reg02615	6269	1a_0034	4263
Bait12710	2509512	Reg02476	3842	1a_0027	3148
Bait12711	2509512	Reg02476	3843	1a_0027	3149
Bait12712	2509512	Reg02476	3844	1a_0027	3150
Bait12713	2509512	Reg02476	3845	1a_0027	3151
Bait12714	2509512	Reg02476	3846	1a_0027	3152
Bait12715	2509512	Reg02476	3847	1a_0027	3153
Bait12716	2509512	Reg02476	3848	1a_0027	3154
Bait12717	2509512	Reg02476	3849	1a_0027	3155
Bait12718	2509502	Reg02235	7709	rep_0008	7709
Bait12719	2509502	Reg02235	7714	rep_0008	7714
Bait12720	2509502	Reg02235	7719	rep_0008	7719
Bait12721	2509502	Reg02235	7724	rep_0008	7724
Bait12722	2509502	Reg02235	7729	rep_0008	7729
Bait12723	2509502	Reg02235	7734	rep_0008	7734
Bait12724	2509502	Reg02235	7739	rep_0008	7739
Bait12725	2509502	Reg02235	7744	rep_0008	7744
Bait12726	2509502	Reg02235	7749	rep_0008	7749
Bait12727	2509502	Reg02235	7754	rep_0008	7754
Bait12728	2509502	Reg02235	7759	rep_0008	7759
Bait12729	2509502	Reg02235	7764	rep_0008	7764
Bait12730	2509502	Reg02235	7769	rep_0008	7769
Bait12731	2509496	Reg01830	672	4b_0014	422
Bait12732	1508220	Reg00783	1936	S_0007	1605
Bait12733	1508220	Reg00783	1937	S_0007	1606
Bait12734	TXID30106887	Reg03610	9540	1a_0026	3573
Bait12735	TXID30106887	Reg03610	9541	1a_0026	3574
Bait12736	TXID30106887	Reg03610	9542	1a_0026	3575
Bait12737	TXID30106887	Reg03610	9543	1a_0026	3576
Bait12738	1159903	Reg00084	170	S_0027	170
Bait12739	2509512	Reg02529	10384	1a_0027	9690
Bait12740	1159903	Reg00082	66	S_0027	66
Bait12741	693997	Reg02736	12191	1a_0023	5042
Bait12742	693997	Reg02736	12192	1a_0023	5043
Bait12743	693997	Reg02736	12193	1a_0023	5044
Bait12744	TXID30106887	Reg03564	6060	1a_0026	93
Bait12745	TXID30106887	Reg03564	6064	1a_0026	97
Bait12746	TXID30106887	Reg03564	6068	1a_0026	101
Bait12747	TXID30106887	Reg03564	6072	1a_0026	105
Bait12748	TXID30106887	Reg03564	6076	1a_0026	109
Bait12749	TXID30106887	Reg03564	6080	1a_0026	113
Bait12750	TXID30106887	Reg03564	6084	1a_0026	117
Bait12751	TXID30106887	Reg03564	6088	1a_0026	121
Bait12752	TXID30106887	Reg03564	6092	1a_0026	125
Bait12753	TXID30106887	Reg03564	6096	1a_0026	129
Bait12754	TXID30106887	Reg03564	6100	1a_0026	133
Bait12755	TXID30106887	Reg03564	6104	1a_0026	137
Bait12756	TXID30106887	Reg03564	6108	1a_0026	141
Bait12757	TXID30106887	Reg03564	6112	1a_0026	145
Bait12758	TXID30106887	Reg03564	6116	1a_0026	149
Bait12759	TXID30106887	Reg03564	6120	1a_0026	153
Bait12760	TXID30106887	Reg03564	6124	1a_0026	157
Bait12761	1503289	Reg00634	13597	1a_0028	6795
Bait12762	1503289	Reg00634	13598	1a_0028	6796
Bait12763	1385427	Reg00548	9973	1a_0016	3834
Bait12764	1385427	Reg00548	9974	1a_0016	3835
Bait12765	1385427	Reg00548	9975	1a_0016	3836
Bait12766	1385427	Reg00548	9976	1a_0016	3837
Bait12767	1385427	Reg00548	9977	1a_0016	3838
Bait12768	1385427	Reg00548	9978	1a_0016	3839
Bait12769	1385427	Reg00548	9979	1a_0016	3840
Bait12770	1385427	Reg00548	9980	1a_0016	3841
Bait12771	1385427	Reg00548	9981	1a_0016	3842
Bait12772	1385427	Reg00548	9982	1a_0016	3843
Bait12773	1385427	Reg00548	9983	1a_0016	3844
Bait12774	694015	Reg03482	26324	1a_0000	11649
Bait12775	694015	Reg03482	26325	1a_0000	11650
Bait12776	694015	Reg03440	13719	S_0001	3425
Bait12777	694015	Reg03440	13722	S_0001	3428
Bait12778	694015	Reg03440	13725	S_0001	3431
Bait12779	694015	Reg03440	13728	S_0001	3434
Bait12780	694015	Reg03440	13731	S_0001	3437
Bait12781	694015	Reg03440	13734	S_0001	3440
Bait12782	694015	Reg03440	13737	S_0001	3443
Bait12783	694015	Reg03440	13740	S_0001	3446
Bait12784	694015	Reg03440	13743	S_0001	3449
Bait12785	694015	Reg03440	13746	S_0001	3452
Bait12786	694015	Reg03440	13749	S_0001	3455
Bait12787	694015	Reg03440	13752	S_0001	3458
Bait12788	694015	Reg03440	13755	S_0001	3461
Bait12789	694015	Reg03440	13758	S_0001	3464
Bait12790	694015	Reg03440	13761	S_0001	3467
Bait12791	693997	Reg02706	2986	S_0031	238
Bait12792	693997	Reg02706	2987	S_0031	239
Bait12793	1503291	Reg00725	7032	1a_0036	308
Bait12794	1503291	Reg00725	7036	1a_0036	312
Bait12795	1503291	Reg00725	7040	1a_0036	316
Bait12796	1503291	Reg00725	7044	1a_0036	320
Bait12797	1503291	Reg00725	7048	1a_0036	324
Bait12798	694001	Reg02950	11526	1a_0032	5457
Bait12799	694001	Reg02950	11527	1a_0032	5458
Bait12800	2509511	Reg02327	11149	1a_0018	1095
Bait12801	1590370	Reg01070	14242	1a_0012	8053
Bait12802	2509512	Reg02515	6253	1a_0027	5559
Bait12803	2509512	Reg02515	6261	1a_0027	5567
Bait12804	2509512	Reg02515	6269	1a_0027	5575
Bait12805	2509512	Reg02515	6277	1a_0027	5583
Bait12806	2509512	Reg02515	6285	1a_0027	5591
Bait12807	693999	Reg02781	3647	S_0036	1785
Bait12808	TXID30106887	Reg03545	2001	N_0003	736
Bait12809	TXID30106887	Reg03545	2002	N_0003	737
Bait12810	TXID30106887	Reg03545	2003	N_0003	738
Bait12811	1590370	Reg01046	7980	1a_0012	1791
Bait12812	1590370	Reg01046	7982	1a_0012	1793
Bait12813	1590370	Reg01046	7984	1a_0012	1795
Bait12814	1590370	Reg01046	7986	1a_0012	1797
Bait12815	1590370	Reg01046	7988	1a_0012	1799
Bait12816	1590370	Reg01046	7990	1a_0012	1801
Bait12817	1590370	Reg01046	7992	1a_0012	1803
Bait12818	694001	Reg02860	6430	1a_0032	361
Bait12819	694001	Reg02860	6431	1a_0032	362
Bait12820	694001	Reg02860	6432	1a_0032	363
Bait12821	694001	Reg02860	6433	1a_0032	364
Bait12822	1590370	Reg01010	3755	S_0003	1644
Bait12823	1159905	Reg00202	1801	S_0022	1801
Bait12824	1159905	Reg00202	1802	S_0022	1802
Bait12825	1159905	Reg00202	1803	S_0022	1803
Bait12826	1384461	Reg00456	7046	1a_0033	310
Bait12827	1384461	Reg00456	7047	1a_0033	311
Bait12828	1384461	Reg00456	7048	1a_0033	312
Bait12829	1384461	Reg00456	7049	1a_0033	313
Bait12830	1384461	Reg00456	7050	1a_0033	314
Bait12831	1384461	Reg00456	7051	1a_0033	315
Bait12832	1384461	Reg00456	7052	1a_0033	316
Bait12833	1384461	Reg00456	7053	1a_0033	317
Bait12834	1384461	Reg00456	7054	1a_0033	318
Bait12835	1384461	Reg00456	7055	1a_0033	319
Bait12836	1384461	Reg00456	7056	1a_0033	320
Bait12837	1384461	Reg00456	7057	1a_0033	321
Bait12838	1159908	Reg00284	537	M_0006	537
Bait12839	2509494	Reg01738	6915	rep_0005	4761
Bait12840	2509494	Reg01738	6917	rep_0005	4763
Bait12841	2509494	Reg01738	6919	rep_0005	4765
Bait12842	2509494	Reg01738	6921	rep_0005	4767
Bait12843	2509494	Reg01738	6923	rep_0005	4769
Bait12844	1384461	Reg00467	7909	1a_0033	1173
Bait12845	1384461	Reg00467	7910	1a_0033	1174
Bait12846	1264898	Reg00400	2205	S_0032	1595
Bait12847	1264898	Reg00400	2206	S_0032	1596
Bait12848	1264898	Reg00400	2207	S_0032	1597
Bait12849	694015	Reg03430	6988	rep_0014	4774
Bait12850	694015	Reg03430	6989	rep_0014	4775
Bait12851	694015	Reg03430	6990	rep_0014	4776
Bait12852	2509512	Reg02464	3100	1a_0027	2406
Bait12853	2509512	Reg02464	3116	1a_0027	2422
Bait12854	2509512	Reg02464	3132	1a_0027	2438
Bait12855	2509512	Reg02464	3148	1a_0027	2454
Bait12856	2509512	Reg02464	3164	1a_0027	2470
Bait12857	693997	Reg02720	3947	S_0031	1199
Bait12858	693997	Reg02720	3948	S_0031	1200
Bait12859	693997	Reg02720	3949	S_0031	1201
